annotation_id,rubric_item_id,score_order,raw_value,awarded_points
annotation_001663,rubric_item_000085,20,1,1
annotation_001663,rubric_item_000086,21,1,2
annotation_001663,rubric_item_000087,22,1,2
annotation_001663,rubric_item_000088,23,0,0
annotation_001663,rubric_item_000089,24,0,0
annotation_001667,rubric_item_000353,1,1,1
annotation_001667,rubric_item_000354,2,1,1
annotation_001667,rubric_item_000355,3,1,1
annotation_001667,rubric_item_000356,4,1,1
annotation_001667,rubric_item_000357,5,1,1
annotation_001667,rubric_item_000358,6,1,1
annotation_001667,rubric_item_000359,7,0,0
annotation_001667,rubric_item_000360,8,0,0
annotation_001668,rubric_item_000353,1,1,1
annotation_001668,rubric_item_000354,2,1,1
annotation_001668,rubric_item_000355,3,1,1
annotation_001668,rubric_item_000356,4,1,1
annotation_001668,rubric_item_000357,5,1,1
annotation_001668,rubric_item_000358,6,1,1
annotation_001668,rubric_item_000359,7,0,0
annotation_001668,rubric_item_000360,8,0,0
annotation_001669,rubric_item_000353,1,1,1
annotation_001669,rubric_item_000354,2,1,1
annotation_001669,rubric_item_000355,3,1,1
annotation_001669,rubric_item_000356,4,1,1
annotation_001669,rubric_item_000357,5,1,1
annotation_001669,rubric_item_000358,6,1,1
annotation_001669,rubric_item_000359,7,0,0
annotation_001669,rubric_item_000360,8,0,0
annotation_001673,rubric_item_000348,1,1,1
annotation_001673,rubric_item_000349,2,0,0
annotation_001673,rubric_item_000350,3,1,1
annotation_001673,rubric_item_000351,4,0,0
annotation_001673,rubric_item_000352,5,0,0
annotation_001674,rubric_item_000348,1,1,1
annotation_001674,rubric_item_000349,2,0,0
annotation_001674,rubric_item_000350,3,1,1
annotation_001674,rubric_item_000351,4,0,0
annotation_001674,rubric_item_000352,5,0,0
annotation_001675,rubric_item_000348,1,1,1
annotation_001675,rubric_item_000349,2,0,0
annotation_001675,rubric_item_000350,3,1,1
annotation_001675,rubric_item_000351,4,0,0
annotation_001675,rubric_item_000352,5,0,0
annotation_001679,rubric_item_000246,1,1,2
annotation_001679,rubric_item_000247,2,1,1
annotation_001679,rubric_item_000248,3,1,1
annotation_001679,rubric_item_000249,4,1,1
annotation_001679,rubric_item_000250,5,1,1
annotation_001679,rubric_item_000251,6,0,0
annotation_001679,rubric_item_000252,7,0,0
annotation_001679,rubric_item_000253,8,0,0
annotation_001679,rubric_item_000254,9,0,0
annotation_001679,rubric_item_000255,10,1,1
annotation_001679,rubric_item_000256,11,0,0
annotation_001679,rubric_item_000257,12,0,0
annotation_001679,rubric_item_000258,13,0,0
annotation_001680,rubric_item_000246,1,1,2
annotation_001680,rubric_item_000247,2,1,1
annotation_001680,rubric_item_000248,3,0,0
annotation_001680,rubric_item_000249,4,1,1
annotation_001680,rubric_item_000250,5,1,1
annotation_001680,rubric_item_000251,6,0,0
annotation_001680,rubric_item_000252,7,1,1
annotation_001680,rubric_item_000253,8,1,1
annotation_001680,rubric_item_000254,9,1,1
annotation_001680,rubric_item_000255,10,1,1
annotation_001680,rubric_item_000256,11,0,0
annotation_001680,rubric_item_000257,12,0,0
annotation_001680,rubric_item_000258,13,0,0
annotation_001681,rubric_item_000246,1,1,2
annotation_001681,rubric_item_000247,2,1,1
annotation_001681,rubric_item_000248,3,1,1
annotation_001681,rubric_item_000249,4,0,0
annotation_001681,rubric_item_000250,5,1,1
annotation_001681,rubric_item_000251,6,1,1
annotation_001681,rubric_item_000252,7,1,1
annotation_001681,rubric_item_000253,8,1,1
annotation_001681,rubric_item_000254,9,1,1
annotation_001681,rubric_item_000255,10,1,1
annotation_001681,rubric_item_000256,11,0,0
annotation_001681,rubric_item_000257,12,0,0
annotation_001681,rubric_item_000258,13,0,0
annotation_001685,rubric_item_000052,1,1,1
annotation_001685,rubric_item_000053,2,0,0
annotation_001685,rubric_item_000054,3,1,1
annotation_001685,rubric_item_000055,4,1,1
annotation_001685,rubric_item_000056,5,0,0
annotation_001685,rubric_item_000057,6,0,0
annotation_001685,rubric_item_000058,7,1,1
annotation_001685,rubric_item_000059,8,1,1
annotation_001685,rubric_item_000060,9,1,2
annotation_001685,rubric_item_000061,10,0,0
annotation_001685,rubric_item_000062,11,1,1
annotation_001685,rubric_item_000063,12,0,0
annotation_001685,rubric_item_000064,13,0,0
annotation_001685,rubric_item_000065,14,0,0
annotation_001686,rubric_item_000052,1,1,1
annotation_001686,rubric_item_000053,2,0,0
annotation_001686,rubric_item_000054,3,1,1
annotation_001686,rubric_item_000055,4,1,1
annotation_001686,rubric_item_000056,5,0,0
annotation_001686,rubric_item_000057,6,0,0
annotation_001686,rubric_item_000058,7,1,1
annotation_001686,rubric_item_000059,8,1,1
annotation_001686,rubric_item_000060,9,1,2
annotation_001686,rubric_item_000061,10,1,1
annotation_001686,rubric_item_000062,11,1,1
annotation_001686,rubric_item_000063,12,0,0
annotation_001686,rubric_item_000064,13,0,0
annotation_001686,rubric_item_000065,14,0,0
annotation_001687,rubric_item_000052,1,1,1
annotation_001687,rubric_item_000053,2,1,1
annotation_001687,rubric_item_000054,3,1,1
annotation_001687,rubric_item_000055,4,1,1
annotation_001687,rubric_item_000056,5,0,0
annotation_001687,rubric_item_000057,6,0,0
annotation_001687,rubric_item_000058,7,1,1
annotation_001687,rubric_item_000059,8,1,1
annotation_001687,rubric_item_000060,9,1,2
annotation_001687,rubric_item_000061,10,1,1
annotation_001687,rubric_item_000062,11,1,1
annotation_001687,rubric_item_000063,12,0,0
annotation_001687,rubric_item_000064,13,0,0
annotation_001687,rubric_item_000065,14,0,0
annotation_001691,rubric_item_000361,1,1,1
annotation_001691,rubric_item_000362,2,1,1
annotation_001691,rubric_item_000363,3,1,1
annotation_001691,rubric_item_000364,4,1,1
annotation_001691,rubric_item_000365,5,1,1
annotation_001691,rubric_item_000366,6,1,1
annotation_001691,rubric_item_000367,7,1,1
annotation_001691,rubric_item_000368,8,1,1
annotation_001691,rubric_item_000369,9,1,1
annotation_001691,rubric_item_000370,10,1,1
annotation_001691,rubric_item_000371,11,1,1
annotation_001691,rubric_item_000372,12,0,0
annotation_001691,rubric_item_000373,13,1,1
annotation_001691,rubric_item_000374,14,0,0
annotation_001691,rubric_item_000375,15,0,0
annotation_001691,rubric_item_000376,16,0,0
annotation_001692,rubric_item_000361,1,1,1
annotation_001692,rubric_item_000362,2,1,1
annotation_001692,rubric_item_000363,3,0,0
annotation_001692,rubric_item_000364,4,1,1
annotation_001692,rubric_item_000365,5,0,0
annotation_001692,rubric_item_000366,6,1,1
annotation_001692,rubric_item_000367,7,1,1
annotation_001692,rubric_item_000368,8,1,1
annotation_001692,rubric_item_000369,9,1,1
annotation_001692,rubric_item_000370,10,1,1
annotation_001692,rubric_item_000371,11,1,1
annotation_001692,rubric_item_000372,12,0,0
annotation_001692,rubric_item_000373,13,0,0
annotation_001692,rubric_item_000374,14,0,0
annotation_001692,rubric_item_000375,15,0,0
annotation_001692,rubric_item_000376,16,0,0
annotation_001693,rubric_item_000361,1,1,1
annotation_001693,rubric_item_000362,2,1,1
annotation_001693,rubric_item_000363,3,1,1
annotation_001693,rubric_item_000364,4,1,1
annotation_001693,rubric_item_000365,5,0,0
annotation_001693,rubric_item_000366,6,1,1
annotation_001693,rubric_item_000367,7,1,1
annotation_001693,rubric_item_000368,8,1,1
annotation_001693,rubric_item_000369,9,1,1
annotation_001693,rubric_item_000370,10,1,1
annotation_001693,rubric_item_000371,11,1,1
annotation_001693,rubric_item_000372,12,0,0
annotation_001693,rubric_item_000373,13,1,1
annotation_001693,rubric_item_000374,14,0,0
annotation_001693,rubric_item_000375,15,0,0
annotation_001693,rubric_item_000376,16,0,0
annotation_001697,rubric_item_000337,1,1,1
annotation_001697,rubric_item_000338,2,1,1
annotation_001697,rubric_item_000339,3,0,0
annotation_001697,rubric_item_000340,4,0,0
annotation_001697,rubric_item_000341,5,0,0
annotation_001697,rubric_item_000342,6,0,0
annotation_001697,rubric_item_000343,7,0,0
annotation_001697,rubric_item_000344,8,0,0
annotation_001697,rubric_item_000345,9,0,0
annotation_001697,rubric_item_000346,10,0,0
annotation_001697,rubric_item_000347,11,2,-1
annotation_001698,rubric_item_000337,1,1,1
annotation_001698,rubric_item_000338,2,1,1
annotation_001698,rubric_item_000339,3,0,0
annotation_001698,rubric_item_000340,4,0,0
annotation_001698,rubric_item_000341,5,0,0
annotation_001698,rubric_item_000342,6,0,0
annotation_001698,rubric_item_000343,7,0,0
annotation_001698,rubric_item_000344,8,0,0
annotation_001698,rubric_item_000345,9,0,0
annotation_001698,rubric_item_000346,10,0,0
annotation_001698,rubric_item_000347,11,3,-1.5
annotation_001699,rubric_item_000337,1,1,1
annotation_001699,rubric_item_000338,2,1,1
annotation_001699,rubric_item_000339,3,0,0
annotation_001699,rubric_item_000340,4,0,0
annotation_001699,rubric_item_000341,5,0,0
annotation_001699,rubric_item_000342,6,0,0
annotation_001699,rubric_item_000343,7,0,0
annotation_001699,rubric_item_000344,8,0,0
annotation_001699,rubric_item_000345,9,0,0
annotation_001699,rubric_item_000346,10,0,0
annotation_001699,rubric_item_000347,11,3,-1.5
annotation_001703,rubric_item_000275,1,1,1
annotation_001703,rubric_item_000276,2,0,0
annotation_001703,rubric_item_000277,3,0,0
annotation_001703,rubric_item_000278,4,1,1
annotation_001703,rubric_item_000279,5,0,0
annotation_001703,rubric_item_000280,6,0,0
annotation_001703,rubric_item_000281,7,1,1
annotation_001703,rubric_item_000282,8,1,1
annotation_001703,rubric_item_000283,9,0,0
annotation_001703,rubric_item_000284,10,0,0
annotation_001703,rubric_item_000285,11,1,1
annotation_001703,rubric_item_000286,12,0,0
annotation_001703,rubric_item_000287,13,0,0
annotation_001703,rubric_item_000288,14,0,0
annotation_001703,rubric_item_000289,15,0,0
annotation_001703,rubric_item_000290,16,0,0
annotation_001704,rubric_item_000275,1,1,1
annotation_001704,rubric_item_000276,2,0,0
annotation_001704,rubric_item_000277,3,1,1
annotation_001704,rubric_item_000278,4,1,1
annotation_001704,rubric_item_000279,5,0,0
annotation_001704,rubric_item_000280,6,0,0
annotation_001704,rubric_item_000281,7,1,1
annotation_001704,rubric_item_000282,8,1,1
annotation_001704,rubric_item_000283,9,0,0
annotation_001704,rubric_item_000284,10,0,0
annotation_001704,rubric_item_000285,11,1,1
annotation_001704,rubric_item_000286,12,0,0
annotation_001704,rubric_item_000287,13,0,0
annotation_001704,rubric_item_000288,14,0,0
annotation_001704,rubric_item_000289,15,0,0
annotation_001704,rubric_item_000290,16,2,-1
annotation_001705,rubric_item_000275,1,1,1
annotation_001705,rubric_item_000276,2,0,0
annotation_001705,rubric_item_000277,3,1,1
annotation_001705,rubric_item_000278,4,0,0
annotation_001705,rubric_item_000279,5,0,0
annotation_001705,rubric_item_000280,6,0,0
annotation_001705,rubric_item_000281,7,1,1
annotation_001705,rubric_item_000282,8,1,1
annotation_001705,rubric_item_000283,9,0,0
annotation_001705,rubric_item_000284,10,0,0
annotation_001705,rubric_item_000285,11,0,0
annotation_001705,rubric_item_000286,12,0,0
annotation_001705,rubric_item_000287,13,0,0
annotation_001705,rubric_item_000288,14,0,0
annotation_001705,rubric_item_000289,15,1,-1
annotation_001705,rubric_item_000290,16,1,-0.5
annotation_001709,rubric_item_000219,1,1,1
annotation_001709,rubric_item_000220,2,1,2
annotation_001709,rubric_item_000221,3,1,1
annotation_001709,rubric_item_000222,4,0,0
annotation_001709,rubric_item_000223,5,0,0
annotation_001710,rubric_item_000219,1,1,1
annotation_001710,rubric_item_000220,2,1,2
annotation_001710,rubric_item_000221,3,1,1
annotation_001710,rubric_item_000222,4,0,0
annotation_001710,rubric_item_000223,5,2,-1
annotation_001711,rubric_item_000219,1,1,1
annotation_001711,rubric_item_000220,2,1,2
annotation_001711,rubric_item_000221,3,1,1
annotation_001711,rubric_item_000222,4,0,0
annotation_001711,rubric_item_000223,5,0,0
annotation_001715,rubric_item_000377,1,0,0
annotation_001715,rubric_item_000378,2,1,2
annotation_001715,rubric_item_000379,3,0,0
annotation_001715,rubric_item_000380,4,0,0
annotation_001715,rubric_item_000381,5,0,0
annotation_001715,rubric_item_000382,6,0,0
annotation_001715,rubric_item_000383,7,0,0
annotation_001715,rubric_item_000384,8,0,0
annotation_001715,rubric_item_000385,9,0,0
annotation_001715,rubric_item_000386,10,1,1
annotation_001715,rubric_item_000387,11,0,0
annotation_001715,rubric_item_000388,12,0,0
annotation_001715,rubric_item_000389,13,0,0
annotation_001715,rubric_item_000390,14,0,0
annotation_001715,rubric_item_000391,15,0,0
annotation_001715,rubric_item_000392,16,0,0
annotation_001715,rubric_item_000393,17,0,0
annotation_001715,rubric_item_000394,18,1,1
annotation_001715,rubric_item_000395,19,1,1
annotation_001715,rubric_item_000396,20,1,1
annotation_001715,rubric_item_000397,21,1,1
annotation_001715,rubric_item_000398,22,0,0
annotation_001715,rubric_item_000399,23,0,0
annotation_001715,rubric_item_000400,24,1,-0.5
annotation_001715,rubric_item_000401,25,0,0
annotation_001716,rubric_item_000377,1,1,1
annotation_001716,rubric_item_000378,2,1,2
annotation_001716,rubric_item_000379,3,0,0
annotation_001716,rubric_item_000380,4,0,0
annotation_001716,rubric_item_000381,5,0,0
annotation_001716,rubric_item_000382,6,0,0
annotation_001716,rubric_item_000383,7,0,0
annotation_001716,rubric_item_000384,8,0,0
annotation_001716,rubric_item_000385,9,0,0
annotation_001716,rubric_item_000386,10,0,0
annotation_001716,rubric_item_000387,11,1,1
annotation_001716,rubric_item_000388,12,0,0
annotation_001716,rubric_item_000389,13,0,0
annotation_001716,rubric_item_000390,14,1,1
annotation_001716,rubric_item_000391,15,0,0
annotation_001716,rubric_item_000392,16,0,0
annotation_001716,rubric_item_000393,17,0,0
annotation_001716,rubric_item_000394,18,1,1
annotation_001716,rubric_item_000395,19,1,1
annotation_001716,rubric_item_000396,20,1,1
annotation_001716,rubric_item_000397,21,1,1
annotation_001716,rubric_item_000398,22,0,0
annotation_001716,rubric_item_000399,23,0,0
annotation_001716,rubric_item_000400,24,0,0
annotation_001716,rubric_item_000401,25,0,0
annotation_001717,rubric_item_000377,1,1,1
annotation_001717,rubric_item_000378,2,1,2
annotation_001717,rubric_item_000379,3,0,0
annotation_001717,rubric_item_000380,4,0,0
annotation_001717,rubric_item_000381,5,0,0
annotation_001717,rubric_item_000382,6,0,0
annotation_001717,rubric_item_000383,7,0,0
annotation_001717,rubric_item_000384,8,0,0
annotation_001717,rubric_item_000385,9,0,0
annotation_001717,rubric_item_000386,10,0,0
annotation_001717,rubric_item_000387,11,1,1
annotation_001717,rubric_item_000388,12,0,0
annotation_001717,rubric_item_000389,13,0,0
annotation_001717,rubric_item_000390,14,0,0
annotation_001717,rubric_item_000391,15,0,0
annotation_001717,rubric_item_000392,16,0,0
annotation_001717,rubric_item_000393,17,0,0
annotation_001717,rubric_item_000394,18,0,0
annotation_001717,rubric_item_000395,19,1,1
annotation_001717,rubric_item_000396,20,1,1
annotation_001717,rubric_item_000397,21,1,1
annotation_001717,rubric_item_000398,22,0,0
annotation_001717,rubric_item_000399,23,0,0
annotation_001717,rubric_item_000400,24,0,0
annotation_001717,rubric_item_000401,25,0,0
annotation_001721,rubric_item_000010,1,1,1
annotation_001721,rubric_item_000011,2,1,2
annotation_001721,rubric_item_000012,3,1,1
annotation_001721,rubric_item_000013,4,1,1
annotation_001721,rubric_item_000014,5,1,1
annotation_001721,rubric_item_000015,6,1,1
annotation_001721,rubric_item_000016,7,1,1
annotation_001721,rubric_item_000017,8,1,1
annotation_001721,rubric_item_000018,9,1,1
annotation_001721,rubric_item_000019,10,1,1
annotation_001721,rubric_item_000020,11,1,1
annotation_001721,rubric_item_000021,12,1,1
annotation_001721,rubric_item_000022,13,0,0
annotation_001721,rubric_item_000023,14,1,1
annotation_001721,rubric_item_000024,15,1,1
annotation_001721,rubric_item_000025,16,1,1
annotation_001721,rubric_item_000026,17,1,1
annotation_001721,rubric_item_000027,18,1,1
annotation_001721,rubric_item_000028,19,1,1
annotation_001721,rubric_item_000029,20,1,1
annotation_001721,rubric_item_000030,21,1,1
annotation_001721,rubric_item_000031,22,1,1
annotation_001721,rubric_item_000032,23,1,1
annotation_001721,rubric_item_000033,24,1,1
annotation_001721,rubric_item_000034,25,1,1
annotation_001721,rubric_item_000035,26,1,1
annotation_001721,rubric_item_000036,27,0,0
annotation_001721,rubric_item_000037,28,0,0
annotation_001722,rubric_item_000010,1,1,1
annotation_001722,rubric_item_000011,2,1,2
annotation_001722,rubric_item_000012,3,1,1
annotation_001722,rubric_item_000013,4,1,1
annotation_001722,rubric_item_000014,5,1,1
annotation_001722,rubric_item_000015,6,1,1
annotation_001722,rubric_item_000016,7,1,1
annotation_001722,rubric_item_000017,8,1,1
annotation_001722,rubric_item_000018,9,1,1
annotation_001722,rubric_item_000019,10,1,1
annotation_001722,rubric_item_000020,11,0,0
annotation_001722,rubric_item_000021,12,0,0
annotation_001722,rubric_item_000022,13,0,0
annotation_001722,rubric_item_000023,14,0,0
annotation_001722,rubric_item_000024,15,0,0
annotation_001722,rubric_item_000025,16,0,0
annotation_001722,rubric_item_000026,17,0,0
annotation_001722,rubric_item_000027,18,0,0
annotation_001722,rubric_item_000028,19,0,0
annotation_001722,rubric_item_000029,20,0,0
annotation_001722,rubric_item_000030,21,0,0
annotation_001722,rubric_item_000031,22,1,1
annotation_001722,rubric_item_000032,23,1,1
annotation_001722,rubric_item_000033,24,0,0
annotation_001722,rubric_item_000034,25,1,1
annotation_001722,rubric_item_000035,26,1,1
annotation_001722,rubric_item_000036,27,0,0
annotation_001722,rubric_item_000037,28,0,0
annotation_001723,rubric_item_000010,1,1,1
annotation_001723,rubric_item_000011,2,1,2
annotation_001723,rubric_item_000012,3,1,1
annotation_001723,rubric_item_000013,4,1,1
annotation_001723,rubric_item_000014,5,1,1
annotation_001723,rubric_item_000015,6,0,0
annotation_001723,rubric_item_000016,7,0,0
annotation_001723,rubric_item_000017,8,0,0
annotation_001723,rubric_item_000018,9,0,0
annotation_001723,rubric_item_000019,10,0,0
annotation_001723,rubric_item_000020,11,0,0
annotation_001723,rubric_item_000021,12,0,0
annotation_001723,rubric_item_000022,13,0,0
annotation_001723,rubric_item_000023,14,0,0
annotation_001723,rubric_item_000024,15,0,0
annotation_001723,rubric_item_000025,16,0,0
annotation_001723,rubric_item_000026,17,0,0
annotation_001723,rubric_item_000027,18,0,0
annotation_001723,rubric_item_000028,19,0,0
annotation_001723,rubric_item_000029,20,0,0
annotation_001723,rubric_item_000030,21,0,0
annotation_001723,rubric_item_000031,22,1,1
annotation_001723,rubric_item_000032,23,1,1
annotation_001723,rubric_item_000033,24,0,0
annotation_001723,rubric_item_000034,25,1,1
annotation_001723,rubric_item_000035,26,1,1
annotation_001723,rubric_item_000036,27,0,0
annotation_001723,rubric_item_000037,28,0,0
annotation_001727,rubric_item_000174,1,1,1
annotation_001727,rubric_item_000175,2,1,1
annotation_001727,rubric_item_000176,3,1,1
annotation_001727,rubric_item_000177,4,1,1
annotation_001727,rubric_item_000178,5,0,0
annotation_001727,rubric_item_000179,6,1,1
annotation_001727,rubric_item_000180,7,0,0
annotation_001727,rubric_item_000181,8,1,1
annotation_001727,rubric_item_000182,9,1,1
annotation_001727,rubric_item_000183,10,0,0
annotation_001727,rubric_item_000184,11,1,1
annotation_001727,rubric_item_000185,12,0,0
annotation_001727,rubric_item_000186,13,0,0
annotation_001727,rubric_item_000187,14,1,1
annotation_001727,rubric_item_000188,15,0,0
annotation_001727,rubric_item_000189,16,0,0
annotation_001727,rubric_item_000190,17,0,0
annotation_001727,rubric_item_000191,18,0,0
annotation_001727,rubric_item_000192,19,1,1
annotation_001727,rubric_item_000193,20,1,1
annotation_001727,rubric_item_000194,21,0,0
annotation_001727,rubric_item_000195,22,1,1
annotation_001727,rubric_item_000196,23,0,0
annotation_001727,rubric_item_000197,24,0,0
annotation_001728,rubric_item_000174,1,1,1
annotation_001728,rubric_item_000175,2,1,1
annotation_001728,rubric_item_000176,3,1,1
annotation_001728,rubric_item_000177,4,1,1
annotation_001728,rubric_item_000178,5,1,1
annotation_001728,rubric_item_000179,6,1,1
annotation_001728,rubric_item_000180,7,1,1
annotation_001728,rubric_item_000181,8,1,1
annotation_001728,rubric_item_000182,9,1,1
annotation_001728,rubric_item_000183,10,1,1
annotation_001728,rubric_item_000184,11,1,1
annotation_001728,rubric_item_000185,12,1,1
annotation_001728,rubric_item_000186,13,0,0
annotation_001728,rubric_item_000187,14,1,1
annotation_001728,rubric_item_000188,15,0,0
annotation_001728,rubric_item_000189,16,0,0
annotation_001728,rubric_item_000190,17,1,1
annotation_001728,rubric_item_000191,18,1,1
annotation_001728,rubric_item_000192,19,1,1
annotation_001728,rubric_item_000193,20,1,1
annotation_001728,rubric_item_000194,21,0,0
annotation_001728,rubric_item_000195,22,1,1
annotation_001728,rubric_item_000196,23,0,0
annotation_001728,rubric_item_000197,24,0,0
annotation_001729,rubric_item_000174,1,1,1
annotation_001729,rubric_item_000175,2,1,1
annotation_001729,rubric_item_000176,3,1,1
annotation_001729,rubric_item_000177,4,0,0
annotation_001729,rubric_item_000178,5,0,0
annotation_001729,rubric_item_000179,6,1,1
annotation_001729,rubric_item_000180,7,1,1
annotation_001729,rubric_item_000181,8,1,1
annotation_001729,rubric_item_000182,9,1,1
annotation_001729,rubric_item_000183,10,1,1
annotation_001729,rubric_item_000184,11,1,1
annotation_001729,rubric_item_000185,12,1,1
annotation_001729,rubric_item_000186,13,0,0
annotation_001729,rubric_item_000187,14,0,0
annotation_001729,rubric_item_000188,15,0,0
annotation_001729,rubric_item_000189,16,1,1
annotation_001729,rubric_item_000190,17,1,1
annotation_001729,rubric_item_000191,18,1,1
annotation_001729,rubric_item_000192,19,0,0
annotation_001729,rubric_item_000193,20,1,1
annotation_001729,rubric_item_000194,21,0,0
annotation_001729,rubric_item_000195,22,1,1
annotation_001729,rubric_item_000196,23,0,0
annotation_001729,rubric_item_000197,24,0,0
annotation_001733,rubric_item_000157,1,1,1
annotation_001733,rubric_item_000158,2,1,1
annotation_001733,rubric_item_000159,3,1,1
annotation_001733,rubric_item_000160,4,1,1
annotation_001733,rubric_item_000161,5,1,1
annotation_001733,rubric_item_000162,6,1,1
annotation_001733,rubric_item_000163,7,1,1
annotation_001733,rubric_item_000164,8,0,0
annotation_001733,rubric_item_000165,9,0,0
annotation_001733,rubric_item_000166,10,1,1
annotation_001733,rubric_item_000167,11,0,0
annotation_001733,rubric_item_000168,12,1,1
annotation_001733,rubric_item_000169,13,1,1
annotation_001733,rubric_item_000170,14,1,1
annotation_001733,rubric_item_000171,15,1,1
annotation_001733,rubric_item_000172,16,0,0
annotation_001733,rubric_item_000173,17,0,0
annotation_001734,rubric_item_000157,1,1,1
annotation_001734,rubric_item_000158,2,1,1
annotation_001734,rubric_item_000159,3,1,1
annotation_001734,rubric_item_000160,4,1,1
annotation_001734,rubric_item_000161,5,1,1
annotation_001734,rubric_item_000162,6,1,1
annotation_001734,rubric_item_000163,7,1,1
annotation_001734,rubric_item_000164,8,0,0
annotation_001734,rubric_item_000165,9,0,0
annotation_001734,rubric_item_000166,10,1,1
annotation_001734,rubric_item_000167,11,0,0
annotation_001734,rubric_item_000168,12,0,0
annotation_001734,rubric_item_000169,13,1,1
annotation_001734,rubric_item_000170,14,1,1
annotation_001734,rubric_item_000171,15,1,1
annotation_001734,rubric_item_000172,16,0,0
annotation_001734,rubric_item_000173,17,0,0
annotation_001735,rubric_item_000157,1,1,1
annotation_001735,rubric_item_000158,2,1,1
annotation_001735,rubric_item_000159,3,1,1
annotation_001735,rubric_item_000160,4,1,1
annotation_001735,rubric_item_000161,5,1,1
annotation_001735,rubric_item_000162,6,1,1
annotation_001735,rubric_item_000163,7,1,1
annotation_001735,rubric_item_000164,8,0,0
annotation_001735,rubric_item_000165,9,0,0
annotation_001735,rubric_item_000166,10,1,1
annotation_001735,rubric_item_000167,11,0,0
annotation_001735,rubric_item_000168,12,1,1
annotation_001735,rubric_item_000169,13,1,1
annotation_001735,rubric_item_000170,14,1,1
annotation_001735,rubric_item_000171,15,1,1
annotation_001735,rubric_item_000172,16,0,0
annotation_001735,rubric_item_000173,17,0,0
annotation_001739,rubric_item_000337,1,0,0
annotation_001739,rubric_item_000338,2,1,1
annotation_001739,rubric_item_000339,3,1,1
annotation_001739,rubric_item_000340,4,0,0
annotation_001739,rubric_item_000341,5,0,0
annotation_001739,rubric_item_000342,6,1,1
annotation_001739,rubric_item_000343,7,1,1
annotation_001739,rubric_item_000344,8,1,1
annotation_001739,rubric_item_000345,9,1,1
annotation_001739,rubric_item_000346,10,0,0
annotation_001739,rubric_item_000347,11,0,0
annotation_001740,rubric_item_000337,1,0,0
annotation_001740,rubric_item_000338,2,1,1
annotation_001740,rubric_item_000339,3,0,0
annotation_001740,rubric_item_000340,4,0,0
annotation_001740,rubric_item_000341,5,0,0
annotation_001740,rubric_item_000342,6,1,1
annotation_001740,rubric_item_000343,7,0,0
annotation_001740,rubric_item_000344,8,1,1
annotation_001740,rubric_item_000345,9,1,1
annotation_001740,rubric_item_000346,10,0,0
annotation_001740,rubric_item_000347,11,0,0
annotation_001741,rubric_item_000337,1,0,0
annotation_001741,rubric_item_000338,2,1,1
annotation_001741,rubric_item_000339,3,0,0
annotation_001741,rubric_item_000340,4,0,0
annotation_001741,rubric_item_000341,5,0,0
annotation_001741,rubric_item_000342,6,1,1
annotation_001741,rubric_item_000343,7,0,0
annotation_001741,rubric_item_000344,8,1,1
annotation_001741,rubric_item_000345,9,1,1
annotation_001741,rubric_item_000346,10,0,0
annotation_001741,rubric_item_000347,11,0,0
annotation_001745,rubric_item_000198,1,1,1
annotation_001745,rubric_item_000199,2,1,1
annotation_001745,rubric_item_000200,3,0,0
annotation_001745,rubric_item_000201,4,1,1
annotation_001745,rubric_item_000202,5,1,1
annotation_001745,rubric_item_000203,6,0,0
annotation_001745,rubric_item_000204,7,1,1
annotation_001745,rubric_item_000205,8,1,1
annotation_001745,rubric_item_000206,9,0,0
annotation_001745,rubric_item_000207,10,1,1
annotation_001745,rubric_item_000208,11,1,1
annotation_001745,rubric_item_000209,12,0,0
annotation_001745,rubric_item_000210,13,0,0
annotation_001745,rubric_item_000211,14,0,0
annotation_001746,rubric_item_000198,1,1,1
annotation_001746,rubric_item_000199,2,1,1
annotation_001746,rubric_item_000200,3,0,0
annotation_001746,rubric_item_000201,4,1,1
annotation_001746,rubric_item_000202,5,1,1
annotation_001746,rubric_item_000203,6,1,1
annotation_001746,rubric_item_000204,7,1,1
annotation_001746,rubric_item_000205,8,1,1
annotation_001746,rubric_item_000206,9,0,0
annotation_001746,rubric_item_000207,10,1,1
annotation_001746,rubric_item_000208,11,1,1
annotation_001746,rubric_item_000209,12,0,0
annotation_001746,rubric_item_000210,13,0,0
annotation_001746,rubric_item_000211,14,0,0
annotation_001747,rubric_item_000198,1,1,1
annotation_001747,rubric_item_000199,2,1,1
annotation_001747,rubric_item_000200,3,0,0
annotation_001747,rubric_item_000201,4,1,1
annotation_001747,rubric_item_000202,5,0,0
annotation_001747,rubric_item_000203,6,1,1
annotation_001747,rubric_item_000204,7,0,0
annotation_001747,rubric_item_000205,8,1,1
annotation_001747,rubric_item_000206,9,0,0
annotation_001747,rubric_item_000207,10,1,1
annotation_001747,rubric_item_000208,11,1,1
annotation_001747,rubric_item_000209,12,1,1
annotation_001747,rubric_item_000210,13,0,0
annotation_001747,rubric_item_000211,14,0,0
annotation_001751,rubric_item_000140,1,1,1
annotation_001751,rubric_item_000141,2,1,1
annotation_001751,rubric_item_000142,3,1,1
annotation_001751,rubric_item_000143,4,0,0
annotation_001751,rubric_item_000144,5,0,0
annotation_001751,rubric_item_000145,6,1,1
annotation_001751,rubric_item_000146,7,1,1
annotation_001751,rubric_item_000147,8,1,1
